frames,vehicle_id,vehicle_bbox,plate_bbox,plate_text,confidence
1637,1478.0,[483.40720856797253 565.6393980189767 771.2557170232149 838.4464346247788],[585.713623046875 746.3477783203125 674.415283203125 773.5089111328125],CE61VYL,0.29943866290193055
1639,1478.0,[478.8096803965999 567.9245512671932 769.4823644932516 839.2444757135586],[592.35107421875 750.7879028320312 666.361572265625 776.6270141601562],CE61LYL,0.288845769396421
1641,1478.0,[478.2582560867274 569.7201836621039 769.3843402219984 840.7543798100046],[586.4302978515625 754.0328979492188 669.7845458984375 780.1030883789062],CE61XYL,0.10108342152662517
1642,1478.0,[477.21865954083256 571.4257364222699 768.9284144151329 842.6779552431453],[587.969970703125 752.7740478515625 667.0607299804688 786.917724609375],CE61LYL,0.1909503505450941
1644,1478.0,[476.1913715803832 575.7504748728466 768.066807074624 849.3863744039065],[579.164306640625 758.40576171875 664.340576171875 785.2596435546875],CE61LYL,0.6747470524986869
1647,1478.0,[471.1301754829991 580.7576376990219 766.6653880695156 855.4392099049244],[577.808837890625 764.855712890625 664.88037109375 792.7774658203125],CE61LYL,0.14718494136767205
1649,1478.0,[466.47857219322697 583.5024957871406 765.7166254688982 858.5522792893032],[574.971435546875 770.6640014648438 664.321044921875 795.8922729492188],CE61WYL,0.1057742504207823
1650,1478.0,[464.7225678089525 584.944734649032 765.1029113202511 860.1443949708632],[579.4343872070312 774.2719116210938 665.1312866210938 799.0376586914062],CE61WYL,0.24685221873681276
1651,1478.0,[463.2513908961789 585.9050046193663 764.9655285852436 861.0336436928653],[581.03759765625 774.9429931640625 658.8868408203125 800.206787109375],CE51VYL,0.29802112578044354
1652,1478.0,[464.94002494915026 587.2313691444235 765.9653328996826 862.2064177885088],[570.445556640625 775.1592407226562 667.0172119140625 804.8959350585938],CE61MYL,0.26107075296543386
1653,1478.0,[466.4090647566492 589.3362424138259 766.5999236597678 865.2013297526162],[573.982421875 780.6560668945312 661.9765625 804.8340454101562],CE61OYL,0.31145570634308795
1654,1478.0,[466.90129686013927 590.463032257417 766.4919704235807 866.8236605187404],[576.4703369140625 781.2387084960938 660.93701171875 805.3265991210938],CE61CYL,0.29422059357559005
1655,1478.0,[465.5959982988394 592.2124099230001 765.1221619241566 869.9981759558831],[578.5533447265625 783.5543212890625 662.52783203125 808.9114990234375],CE61UYL,0.29415099949829865
1658,1478.0,[456.65743199999076 596.8032114713421 760.6761471052174 877.3060180314292],[577.195556640625 788.3165283203125 645.2799072265625 811.8297119140625],CE61MYL,0.20951128857082624
1659,1478.0,[454.5250816653652 599.8070269753522 760.1048441899002 880.5052567615609],[577.3294677734375 791.4642333984375 648.518798828125 815.0079345703125],CE61MYL,0.7066422191231193
1660,1478.0,[453.40550741545434 601.5500112034171 760.1877190889547 882.3775838362427],[567.9371337890625 791.9000244140625 638.6486206054688 815.212646484375],CE61MYC,0.2389194249672157
1661,1478.0,[451.419728717602 603.2365406586498 760.6796752938703 884.0884702315116],[567.4158935546875 796.8817749023438 649.6337280273438 823.4829711914062],CE61CYL,0.2495403692604813
1663,1478.0,[446.84892662031484 605.8482925291145 760.9755996626454 886.4119703800774],[565.3394165039062 800.978515625 649.093505859375 827.3289794921875],CE61LYL,0.33266107834453984
1664,1478.0,[448.4493622009178 605.6766016748886 761.7427315476867 885.7332227609345],[565.3624877929688 804.591552734375 651.4151000976562 829.4990234375],CE61LYL,0.7685316114259151
1665,1478.0,[447.4814938707617 608.0304947515199 760.9281410927678 887.914688172033],[562.2313842773438 807.6604614257812 651.1278076171875 834.0415649414062],CE61QYL,0.30431069671255384
1666,1478.0,[447.3387248530942 609.6230196220474 759.7707492958207 889.1712057920295],[565.1359252929688 808.91357421875 649.9067993164062 834.49169921875],CE61UYL,0.16005956261482168
1667,1478.0,[444.5301720354595 614.248551872585 758.4809793343453 895.0503420602861],[563.7969970703125 809.6220703125 645.822998046875 836.7000732421875],CE61UYL,0.367212531378541
1668,1478.0,[442.81299241687105 616.4467735415747 757.8530842743285 898.7905261862745],[565.2916870117188 812.4959106445312 642.1212768554688 838.7356567382812],CE61NYL,0.328037736340473
1671,1478.0,[439.700989127894 621.4912034987469 757.124593749312 908.2799814064565],[561.8243408203125 822.3160400390625 651.1613159179688 848.300537109375],CE61UYL,0.21476510103174737
1672,1478.0,[437.9067286631824 622.1193301385887 755.673129896335 911.0593812688845],[568.1031494140625 822.7921142578125 644.3123779296875 849.16845703125],CE61NYL,0.10905309495030918
1673,1478.0,[437.63679140746854 624.099976222338 755.1154428898692 914.5598225567164],[552.56005859375 826.626708984375 635.7816162109375 851.5198974609375],CE61MYL,0.07676844552631888
1674,1478.0,[436.8406386500773 626.3185335535389 754.0107074185216 918.8952317762081],[553.651611328125 828.89208984375 644.735595703125 854.5631103515625],CE61LYL,0.329253679807299
1675,1478.0,[436.0807833673851 627.626423020416 753.3287982898714 921.9687635220585],[552.868896484375 829.5655517578125 648.9075927734375 856.0220947265625],CE61CYL,0.31818198038480194
1676,1478.0,[435.43299821183575 629.0764678113982 752.8611124464013 924.5767106623574],[560.29150390625 834.4139404296875 628.49951171875 857.333740234375],CE61LYI,0.18315531709653976
1677,1478.0,[434.0903182581168 632.174997976351 751.970406329492 928.3714688602054],[552.2655029296875 834.5782470703125 636.5262451171875 861.9078369140625],CE61WYL,0.2758694111694131
1683,1478.0,[431.9610377798202 644.5463305328506 750.349962878098 942.077006645623],[549.23681640625 848.8370361328125 629.0413818359375 882.6267700195312],CE61LVL,0.22688096128939503
1684,1478.0,[432.6010722611115 646.3080048791824 750.3276633636121 943.8712139302138],[549.721435546875 848.939453125 628.681396484375 883.7078857421875],CE51QYL,0.18085628269002024
1688,1478.0,[425.29747498480344 655.1160613569082 746.1066838751937 952.990119048917],[539.436767578125 860.1016845703125 632.1806640625 888.968994140625],CE61QYL,0.06448225972338449
1691,1478.0,[417.1255394480522 662.3915674794464 743.8600151491612 960.8485836884308],[544.8931884765625 870.9391479492188 630.244384765625 898.1731567382812],CE61UYL,0.19851540650646726
1696,1478.0,[408.5530626693398 670.2221592826123 743.0835205591623 976.3721689026567],[533.8806762695312 882.7674560546875 626.7882080078125 909.5640869140625],CE61WYL,0.43202527917369304
1697,1478.0,[407.1287934324554 671.1454478794739 742.6448946994288 977.8916422228705],[532.292236328125 883.4796142578125 621.4652099609375 911.0509033203125],CE61MYL,0.3154934815877321
1699,1478.0,[402.75542444991004 673.9672778391624 740.9891108185476 981.2627221921804],[525.995361328125 891.8234252929688 626.589599609375 919.4793090820312],CE61CYL,0.7882474154486262
1701,1478.0,[402.4623729133457 681.8077608379444 741.7364313497808 989.878175227866],[526.239013671875 897.227783203125 622.972412109375 924.82177734375],CE61NYL,0.2477143936481575
1702,1478.0,[402.1761617138807 684.29097569093 741.6769386862582 993.2806164244037],[525.7833251953125 898.3990478515625 625.7567138671875 927.0572509765625],CE61CYL,0.2898930908187002
1704,1478.0,[398.2982903728664 689.0812418266439 739.8626243374899 999.1809056390518],[518.6937255859375 904.6074829101562 617.7745361328125 933.4736938476562],CE61VYL,0.11483366497594094
1705,1478.0,[396.84206645922416 690.5937848551072 739.6411286646972 1001.8933604840091],[524.0228881835938 906.731689453125 620.1405639648438 934.4014892578125],CE61LYL,0.5941358586828696
1707,1478.0,[394.21911122032304 695.259245945613 738.2643301967656 1008.7040153532041],[517.9678955078125 913.6342163085938 614.1494140625 941.0630493164062],CE61VYL,0.7051942849897885
1708,1478.0,[394.3344427813219 696.6885841615803 737.5680035763326 1010.4324955423677],[518.6074829101562 916.0089111328125 612.5860595703125 943.3406982421875],CE61YYL,0.47512793885239457
1709,1478.0,[393.84490100106956 699.3658979939557 737.1898160868097 1013.7381380665145],[517.2850341796875 918.1614990234375 613.300537109375 947.19287109375],CE61LYL,0.3829888913328799
1710,1478.0,[387.4381891655999 700.8456392674934 734.5865380136809 1016.7703823744503],[515.5786743164062 921.888671875 613.2109375 950.8321533203125],CE61LIL,0.36922142704652683
1713,1478.0,[375.2927706024194 706.7946441995249 730.4774499889978 1028.0355025095491],[517.5855712890625 930.33544921875 604.551513671875 957.27685546875],CE61LIL,0.20719148774956328
1716,1478.0,[378.3118922374996 713.253590019942 731.5371348463533 1036.9352818064576],[505.83709716796875 940.99853515625 605.8361206054688 969.3873291015625],CE61LYL,0.5167819445323544
1718,1478.0,[379.0063188218835 715.9703307675375 729.4567178870191 1039.9679592168507],[503.0028076171875 945.6443481445312 607.94384765625 973.24365234375],CE61LYL,0.7381733359986792
1720,1478.0,[370.7561470514122 721.008040629447 725.3638051022574 1046.6544262849918],[501.06317138671875 949.41357421875 604.995849609375 977.9822387695312],CE61LTL,0.3145620345234845
1722,1478.0,[365.8824986244481 725.8725569130647 723.9708382746337 1050.1108187334273],[503.7816467285156 955.4976196289062 603.2283935546875 983.3014526367188],CE61LYL,0.3056856349997673
1724,1478.0,[362.74759993537515 731.9543867047381 723.1802072427072 1053.958230914222],[496.45050048828125 962.2285766601562 600.9176025390625 991.4232788085938],CE61WYL,0.3124931298184057
1725,1478.0,[361.470936525021 735.5219180163996 722.6326078291536 1057.6469646902856],[498.7519226074219 966.07177734375 603.83154296875 994.3135986328125],CE61DYL,0.3290152069617545
1726,1478.0,[360.9793574644541 737.3477155414768 722.4170713295198 1059.0519348907965],[498.4856872558594 967.2664794921875 602.7178955078125 995.89697265625],CE61UYL,0.4286887046868105
1728,1478.0,[355.58825532924413 743.4619576940655 719.7375508618419 1068.1035352331678],[493.17047119140625 973.1220703125 595.2512817382812 1001.5927734375],CE61NYL,0.3892877692256685
1729,1478.0,[352.61390970530863 744.7361139597834 718.4558556799753 1070.8300421565423],[491.427734375 974.34619140625 595.6460571289062 1003.978515625],CE61LYL,0.5165958885935557
1730,1478.0,[350.9579919675565 747.3471195441189 717.4272008455094 1073.295671700336],[491.35943603515625 977.857177734375 594.115234375 1006.5992431640625],CE61NYL,0.07519955865226231
1731,1478.0,[350.3098157233321 748.936159930611 717.660439214432 1074.0098603449217],[490.546142578125 980.2780151367188 594.2984619140625 1009.8762817382812],CE61MYL,0.5400851813298903
1732,1478.0,[350.14262317069324 750.8236268569727 717.5677169883995 1074.576989723479],[490.729248046875 984.8446655273438 593.64111328125 1012.7869262695312],CE51QYL,0.16287049574075868
1733,1478.0,[346.05758513025546 752.8548407749362 714.7239418085552 1074.515496812345],[488.8276062011719 988.3569946289062 589.7489013671875 1016.2300415039062],CE61IYL,0.31008702354127876
1734,1478.0,[337.69456357787453 755.1266939258655 711.1744152739489 1074.7642966849678],[487.1838684082031 991.8968505859375 591.4351806640625 1020.2379150390625],CE61NYL,0.2979536165073279
1735,1478.0,[330.43145887292917 756.71810540261 709.5578237111965 1074.729285109315],[488.0056457519531 993.7717895507812 590.7984619140625 1022.00244140625],CE61NYL,0.24262862350905032
1736,1478.0,[316.94227470241543 757.8317888545935 705.9085241598414 1074.032898621332],[482.1136779785156 997.1423950195312 588.453369140625 1025.992919921875],CE61LYL,0.6555670254689385
1737,1478.0,[306.8655517482902 759.0094430214859 704.5380515183663 1073.159566293155],[482.48919677734375 1001.4288940429688 587.8794555664062 1028.932373046875],CE61CYL,0.4953885420040685
1738,1478.0,[310.13675525570017 760.8559903445321 709.3128622468394 1073.2234849359952],[483.7896423339844 1002.8175659179688 584.81494140625 1030.695068359375],CE61GYL,0.27074262639178914
1739,1478.0,[302.89319545026115 763.7124746446924 707.0247014535254 1073.9101937102923],[478.6806335449219 1007.2278442382812 583.1937255859375 1036.3927001953125],CE51LYL,0.4014951479413923
1740,1478.0,[306.3390797166345 766.7276082781655 711.1158620922545 1074.7330096356864],[475.7778625488281 1012.6981201171875 582.75830078125 1040.48291015625],CE61CYL,0.2392031773563988
1743,1478.0,[308.97155786069584 775.955419547018 710.243404304271 1077.2785671451265],[473.09619140625 1020.401611328125 582.0743408203125 1048.624267578125],CE51IYL,0.11408134028045908
1744,1478.0,[303.06532218652103 778.0932285324574 706.9968444371793 1077.0163891881043],[472.96954345703125 1021.5916748046875 582.184814453125 1050.994384765625],CE61CYL,0.37179471560898447
1745,1478.0,[299.33521061343606 779.9395565863535 705.8466207238891 1076.3700210691613],[471.5509033203125 1026.400146484375 580.4940185546875 1054.980224609375],CE61IYL,0.1342894064615926
1746,1478.0,[291.33860208906344 782.6481982054452 704.2583631626558 1076.1010837334102],[472.44384765625 1028.794921875 576.3668212890625 1057.974609375],CE61WYL,0.2902413722195389
1748,1478.0,[288.47336165526133 788.2450429988959 705.7607669051031 1076.8944776587618],[471.2370300292969 1036.841064453125 576.0921630859375 1066.21630859375],CE61LYL,0.2828878301079732
1749,1478.0,[283.1402018558713 791.9686356008726 703.626476000448 1077.381703173765],[465.52227783203125 1039.645263671875 574.1784057617188 1070.18603515625],CE61WYL,0.2841809957443984
1750,1478.0,[279.9628214268289 794.5356752156808 703.1381948675199 1077.4748274950302],[468.17279052734375 1041.2469482421875 573.928955078125 1071.7498779296875],CE61CYL,0.24809345225558843
1750,1615.0,[1126.7769624810185 516.2911576876483 1358.833630050407 698.3516630750943],[1205.64013671875 633.98095703125 1280.6416015625 663.978759765625],SO56DIP,0.053107945638822665
1751,1478.0,[275.5338175553308 797.0262745545699 702.1066857386797 1077.732992279033],[463.3027038574219 1046.021728515625 570.3722534179688 1075.40869140625],CE61CYL,0.5166453532005664
1753,1615.0,[1127.249345854503 520.3762450583223 1360.5250803696924 701.6329920025506],[1207.78466796875 633.3948974609375 1283.533935546875 667.6369018554688],JO56DYP,0.06852801875046413
1755,1615.0,[1127.8199301489574 522.8451486045046 1361.6582696291973 704.5291865976769],[1208.4676513671875 635.732666015625 1287.0946044921875 670.2119750976562],SS56DWP,0.022275509247816457
1761,1615.0,[1127.129851294381 531.0970849663164 1363.5381251373417 717.8709618309323],[1211.945068359375 643.0812377929688 1287.4449462890625 682.9026489257812],SC56DYP,0.3605770490300198
1763,1615.0,[1126.8650281266587 534.7462502387061 1363.0287397027228 721.1523216560952],[1210.5908203125 637.4177856445312 1290.533203125 687.1741333007812],SC56DYP,0.2800222006772522
1767,1615.0,[1127.3302353802146 538.6051067681009 1364.9273462664032 726.0198624303447],[1210.770263671875 654.9710693359375 1286.1844482421875 688.5641479492188],EC56DYP,0.07087226265899303
1770,1615.0,[1127.7746749735516 541.3584451099193 1368.323723446828 730.3543184916157],[1212.2828369140625 656.6141967773438 1293.1661376953125 692.9086303710938],SC56DYF,0.07359580142488784
1771,1615.0,[1127.9557143542515 542.7277152127476 1369.845927334532 732.4249753968388],[1211.85546875 657.1769409179688 1293.5908203125 692.962158203125],SC56DTP,0.24985568626064678
1773,1615.0,[1128.3336943193679 544.1222339496658 1371.3740533913026 735.2186343174546],[1213.1004638671875 661.2587890625 1295.7564697265625 697.8486328125],SC56OIP,0.18725175913940695
1775,1615.0,[1127.9834420781633 545.4245074294441 1370.8647726673387 737.5469567814893],[1213.1341552734375 671.0384521484375 1293.8975830078125 700.0379638671875],SC56DTP,0.2975946234069786
1790,1615.0,[1126.8917042719468 562.1758799498078 1375.2064279970596 759.9615885215688],[1215.15576171875 684.9974975585938 1298.7242431640625 722.2457275390625],EC56DYP,0.034544639627826154
1791,1615.0,[1127.366634385079 564.9771197921445 1376.150297978698 762.6247957613327],[1215.7137451171875 693.7039184570312 1299.261474609375 724.8992309570312],SC56DYP,0.6524881120448336
1797,1615.0,[1126.0342286825107 575.1241570983215 1378.9187543211633 776.4977913168983],[1211.286865234375 698.42529296875 1299.5234375 737.4742431640625],IC56DYP,0.2322637862353361
